1000011010011	4307
1000011011000	4312
1000011011001	4313
1000011100000	4320
1000011100001	4321
1000011100010	4322
1000011100011	4323
1000011101000	4328
1000011101001	4329
1000011110000	4336
1000011110001	4337
1000011110010	4338
1000011110011	4339
1000011111000	4344
1000011111001	4345
1100010000000	6272
1100010000001	6273
1100010000010	6274
1100010000011	6275
1100010001000	6280
1100010001001	6281
1100010010000	6288
1100010010001	6289
1100010010010	6290
1100010010011	6291
1100010011000	6296
1100010011001	6297
1100010100000	6304
1100010100001	6305
1100010100010	6306
1100010100011	6307
1100010101000	6312
1100010101001	6313
1100010110000	6320
1100010110001	6321
1100010110010	6322
1100010110011	6323
1100010111000	6328
1100010111001	6329
1100011000000	6336
1100011000001	6337
1100011000010	6338
1100011000011	6339
1100011001000	6344
1100011001001	6345
1100011010000	6352
1100011010001	6353
1100011010010	6354
1100011010011	6355
1100011011000	6360
1100011011001	6361
1100011100000	6368
1100011100001	6369
1100011100010	6370
1100011100011	6371
1100011101000	6376
1100011101001	6377
1100011110000	6384
1100011110001	6385
1100011110010	6386
1100011110011	6387
1100011111000	6392
1100011111001	6393
0010010000000	1152
0010010000001	1153
0010010000010	1154
0010010000011	1155
0010010001000	1160
0010010001001	1161
0010010010000	1168
0010010010001	1169
0010010010010	1170
0010010010011	1171
0010010011000	1176
0010010011001	1177
0010010100000	1184
0010010100001	1185
0010010100010	1186
0010010100011	1187
0010010101000	1192
0010010101001	1193
0010010110000	1200
0010010110001	1201
0010010110010	1202
0010010110011	1203
0010010111000	1208
0010010111001	1209
0010011000000	1216
0010011000001	1217
0010011000010	1218
0010011000011	1219
0010011001000	1224
0010011001001	1225
0010011010000	1232
0010011010001	1233
0010011010010	1234
0010011010011	1235
0010011011000	1240
0010011011001	1241
0010011100000	1248
0010011100001	1249
0010011100010	1250
0010011100011	1251
0010011101000	1256
0010011101001	1257
0010011110000	1264
0010011110001	1265
0010011110010	1266
0010011110011	1267
0010011111000	1272
0010011111001	1273
0110010000000	3200
0110010000001	3201
0110010000010	3202
0110010000011	3203
0110010001000	3208
0110010001001	3209
0110010010000	3216
0110010010001	3217
0110010010010	3218
0110010010011	3219
0110010011000	3224
0110010011001	3225
0110010100000	3232
0110010100001	3233
0110010100010	3234
0110010100011	3235
0110010101000	3240
0110010101001	3241
0110010110000	3248
0110010110001	3249
0110010110010	3250
0110010110011	3251
0110010111000	3256
0110010111001	3257
0110011000000	3264
0110011000001	3265
0110011000010	3266
0110011000011	3267
0110011001000	3272
0110011001001	3273
0110011010000	3280
0110011010001	3281
0110011010010	3282
0110011010011	3283
0110011011000	3288
0110011011001	3289
0110011100000	3296
0110011100001	3297
0110011100010	3298
0110011100011	3299
0110011101000	3304
0110011101001	3305
0110011110000	3312
0110011110001	3313
0110011110010	3314
0110011110011	3315
0110011111000	3320
0110011111001	3321
1010010000000	5248
1010010000001	5249
1010010000010	5250
1010010000011	5251
1010010001000	5256
1010010001001	5257
1010010010000	5264
1010010010001	5265
1010010010010	5266
1010010010011	5267
1010010011000	5272
1010010011001	5273
1010010100000	5280
1010010100001	5281
1010010100010	5282
1010010100011	5283
1010010101000	5288
1010010101001	5289
1010010110000	5296
1010010110001	5297
1010010110010	5298
1010010110011	5299
1010010111000	5304
1010010111001	5305
1010011000000	5312
1010011000001	5313
1010011000010	5314
1010011000011	5315
1010011001000	5320
1010011001001	5321
1010011010000	5328
1010011010001	5329
1010011010010	5330
1010011010011	5331
1010011011000	5336
1010011011001	5337
1010011100000	5344
1010011100001	5345
1010011100010	5346
1010011100011	5347
1010011101000	5352
1010011101001	5353
1010011110000	5360
1010011110001	5361
1010011110010	5362
1010011110011	5363
1010011111000	5368
1010011111001	5369
1110010000000	7296
1110010000001	7297
1110010000010	7298
1110010000011	7299
1110010001000	7304
1110010001001	7305
1110010010000	7312
1110010010001	7313
1110010010010	7314
1110010010011	7315
1110010011000	7320
1110010011001	7321
1110010100000	7328
1110010100001	7329
1110010100010	7330
1110010100011	7331
1110010101000	7336
1110010101001	7337
1110010110000	7344
1110010110001	7345
1110010110010	7346
1110010110011	7347
1110010111000	7352
1110010111001	7353
1110011000000	7360
1110011000001	7361
1110011000010	7362
1110011000011	7363
1110011001000	7368
1110011001001	7369
1110011010000	7376
1110011010001	7377
1110011010010	7378
1110011010011	7379
1110011011000	7384
1110011011001	7385
1110011100000	7392
1110011100001	7393
1110011100010	7394
1110011100011	7395
1110011101000	7400
1110011101001	7401
1110011110000	7408
1110011110001	7409
1110011110010	7410
1110011110011	7411
1110011111000	7416
1110011111001	7417
0010010000100	1156
0010010000101	1157
0010010000110	1158
0010010000111	1159
0010010001100	1164
0010010001101	1165
0010010010100	1172
0010010010101	1173
0010010010110	1174
0010010010111	1175
0010010011100	1180
0010010011101	1181
0010010100100	1188
0010010100101	1189
0010010100110	1190
0010010100111	1191
0010010101100	1196
0010010101101	1197
0010010110100	1204
0010010110101	1205
0010010110110	1206
0010010110111	1207
0010010111100	1212
0010010111101	1213
0010011000100	1220
0010011000101	1221
0010011000110	1222
0010011000111	1223
0010011001100	1228
0010011001101	1229
0010011010100	1236
0010011010101	1237
0010011010110	1238
0010011010111	1239
0010011011100	1244
0010011011101	1245
0010011100100	1252
0010011100101	1253
0010011100110	1254
0010011100111	1255
0010011101100	1260
0010011101101	1261
0010011110100	1268
0010011110101	1269
0010011110110	1270
0010011110111	1271
0010011111100	1276
0010011111101	1277
0110010000100	3204
0110010000101	3205
0110010000110	3206
0110010000111	3207
0110010001100	3212
0110010001101	3213
0110010010100	3220
0110010010101	3221
0110010010110	3222
0110010010111	3223
0110010011100	3228
0110010011101	3229
0110010100100	3236
0110010100101	3237
0110010100110	3238
0110010100111	3239
0110010101100	3244
0110010101101	3245
0110010110100	3252
0110010110101	3253
0110010110110	3254
0110010110111	3255
0110010111100	3260
0110010111101	3261
0110011000100	3268
0110011000101	3269
0110011000110	3270
0110011000111	3271
0110011001100	3276
0110011001101	3277
0110011010100	3284
0110011010101	3285
0110011010110	3286
0110011010111	3287
0110011011100	3292
0110011011101	3293
0110011100100	3300
0110011100101	3301
0110011100110	3302
0110011100111	3303
0110011101100	3308
0110011101101	3309
0110011110100	3316
0110011110101	3317
0110011110110	3318
0110011110111	3319
0110011111100	3324
0110011111101	3325
1010010000100	5252
1010010000101	5253
1010010000110	5254
1010010000111	5255
1010010001100	5260
1010010001101	5261
1010010010100	5268
1010010010101	5269
1010010010110	5270
1010010010111	5271
1010010011100	5276
1010010011101	5277
1010010100100	5284
1010010100101	5285
1010010100110	5286
1010010100111	5287
1010010101100	5292
1010010101101	5293
1010010110100	5300
1010010110101	5301
1010010110110	5302
1010010110111	5303
1010010111100	5308
1010010111101	5309
1010011000100	5316
1010011000101	5317
1010011000110	5318
1010011000111	5319
1010011001100	5324
1010011001101	5325
1010011010100	5332
1010011010101	5333
1010011010110	5334
1010011010111	5335
1010011011100	5340
1010011011101	5341
1010011100100	5348
1010011100101	5349
1010011100110	5350
1010011100111	5351
1010011101100	5356
1010011101101	5357
1010011110100	5364
1010011110101	5365
1010011110110	5366
1010011110111	5367
1010011111100	5372
1010011111101	5373
1110010000100	7300
1110010000101	7301
1110010000110	7302
1110010000111	7303
1110010001100	7308
1110010001101	7309
1110010010100	7316
1110010010101	7317
1110010010110	7318
1110010010111	7319
1110010011100	7324
1110010011101	7325
1110010100100	7332
1110010100101	7333
1110010100110	7334
1110010100111	7335
1110010101100	7340
1110010101101	7341
1110010110100	7348
1110010110101	7349
1110010110110	7350
1110010110111	7351
1110010111100	7356
1110010111101	7357
1110011000100	7364
1110011000101	7365
1110011000110	7366
1110011000111	7367
1110011001100	7372
1110011001101	7373
1110011010100	7380
1110011010101	7381
1110011010110	7382
1110011010111	7383
1110011011100	7388
1110011011101	7389
1110011100100	7396
1110011100101	7397
1110011100110	7398
1110011100111	7399
1110011101100	7404
1110011101101	7405
1110011110100	7412
1110011110101	7413
1110011110110	7414
1110011110111	7415
1110011111100	7420
1110011111101	7421
0000000000100	4
0000000000101	5
0000000000110	6
0000000000111	7
0000000001100	12
0000000001101	13
0000000100100	36
0000000100101	37
0000000100110	38
0000000100111	39
0000000101100	44
0000000101101	45
0000001000100	68
0000001000101	69
0000001000110	70
0000001000111	71
0000001001100	76
0000001001101	77
0000001100100	100
0000001100101	101
0000001100110	102
0000001100111	103
0000001101100	108
0000001101101	109
0001000000100	516
0001000000101	517
0001000000110	518
0001000000111	519
0001000001100	524
0001000001101	525
0001000100100	548
0001000100101	549
0001000100110	550
0001000100111	551
0001000101100	556
0001000101101	557
0001001000100	580
0001001000101	581
0001001000110	582
0001001000111	583
0001001001100	588
0001001001101	589
0001001100100	612
0001001100101	613
0001001100110	614
0001001100111	615
0001001101100	620
0001001101101	621
0001100000100	772
0001100000101	773
0001100000110	774
0001100000111	775
0001100001100	780
0001100001101	781
0001100100100	804
0001100100101	805
0001100100110	806
0001100100111	807
0001100101100	812
0001100101101	813
0001101000100	836
0001101000101	837
0001101000110	838
0001101000111	839
0001101001100	844
0001101001101	845
0001101100100	868
0001101100101	869
0001101100110	870
0001101100111	871
0001101101100	876
0001101101101	877
0100000000100	2052
0100000000101	2053
0100000000110	2054
0100000000111	2055
0100000001100	2060
0100000001101	2061
0100000100100	2084
0100000100101	2085
0100000100110	2086
0100000100111	2087
0100000101100	2092
0100000101101	2093
0100001000100	2116
0100001000101	2117
0100001000110	2118
0100001000111	2119
0100001001100	2124
0100001001101	2125
0100001100100	2148
0100001100101	2149
0100001100110	2150
0100001100111	2151
0100001101100	2156
0100001101101	2157
0101000000100	2564
0101000000101	2565
0101000000110	2566
0101000000111	2567
0101000001100	2572
0101000001101	2573
0101000100100	2596
0101000100101	2597
0101000100110	2598
0101000100111	2599
0101000101100	2604
0101000101101	2605
0101001000100	2628
0101001000101	2629
0101001000110	2630
0101001000111	2631
0101001001100	2636
0101001001101	2637
0101001100100	2660
0101001100101	2661
0101001100110	2662
0101001100111	2663
0101001101100	2668
0101001101101	2669
0101100000100	2820
0101100000101	2821
0101100000110	2822
0101100000111	2823
0101100001100	2828
0101100001101	2829
0101100100100	2852
0101100100101	2853
0101100100110	2854
0101100100111	2855
0101100101100	2860
0101100101101	2861
0101101000100	2884
0101101000101	2885
0101101000110	2886
0101101000111	2887
0101101001100	2892
0101101001101	2893
0101101100100	2916
0101101100101	2917
0101101100110	2918
0101101100111	2919
0101101101100	2924
0101101101101	2925
1000000000100	4100
1000000000101	4101
1000000000110	4102
1000000000111	4103
1000000001100	4108
1000000001101	4109
1000000100100	4132
1000000100101	4133
1000000100110	4134
1000000100111	4135
1000000101100	4140
1000000101101	4141
1000001000100	4164
1000001000101	4165
1000001000110	4166
1000001000111	4167
1000001001100	4172
1000001001101	4173
1000001100100	4196
1000001100101	4197
1000001100110	4198
1000001100111	4199
1000001101100	4204
1000001101101	4205
1001000000100	4612
1001000000101	4613
1001000000110	4614
1001000000111	4615
1001000001100	4620
1001000001101	4621
1001000100100	4644
1001000100101	4645
1001000100110	4646
1001000100111	4647
1001000101100	4652
1001000101101	4653
1001001000100	4676
1001001000101	4677
1001001000110	4678
1001001000111	4679
1001001001100	4684
1001001001101	4685
1001001100100	4708
1001001100101	4709
1001001100110	4710
1001001100111	4711
1001001101100	4716
1001001101101	4717
1001100000100	4868
1001100000101	4869
1001100000110	4870
1001100000111	4871
1001100001100	4876
1001100001101	4877
1001100100100	4900
1001100100101	4901
1001100100110	4902
1001100100111	4903
1001100101100	4908
1001100101101	4909
1001101000100	4932
1001101000101	4933
1001101000110	4934
1001101000111	4935
1001101001100	4940
1001101001101	4941
1001101100100	4964
1001101100101	4965
1001101100110	4966
1001101100111	4967
1001101101100	4972
1001101101101	4973
1100000000100	6148
1100000000101	6149
1100000000110	6150
1100000000111	6151
1100000001100	6156
1100000001101	6157
1100000100100	6180
1100000100101	6181
1100000100110	6182
1100000100111	6183
1100000101100	6188
1100000101101	6189
1100001000100	6212
1100001000101	6213
1100001000110	6214
1100001000111	6215
1100001001100	6220
1100001001101	6221
1100001100100	6244
1100001100101	6245
1100001100110	6246
1100001100111	6247
1100001101100	6252
1100001101101	6253
1101000000100	6660
1101000000101	6661
1101000000110	6662
1101000000111	6663
1101000001100	6668
1101000001101	6669
1101000100100	6692
1101000100101	6693
1101000100110	6694
1101000100111	6695
1101000101100	6700
1101000101101	6701
1101001000100	6724
1101001000101	6725
1101001000110	6726
1101001000111	6727
1101001001100	6732
1101001001101	6733
1101001100100	6756
1101001100101	6757
1101001100110	6758
1101001100111	6759
1101001101100	6764
1101001101101	6765
1101100000100	6916
1101100000101	6917
1101100000110	6918
1101100000111	6919
1101100001100	6924
1101100001101	6925
1101100100100	6948
1101100100101	6949
1101100100110	6950
1101100100111	6951
1101100101100	6956
1101100101101	6957
1101101000100	6980
1101101000101	6981
1101101000110	6982
1101101000111	6983
1101101001100	6988
1101101001101	6989
1101101100100	7012
1101101100101	7013
1101101100110	7014
1101101100111	7015
1101101101100	7020
1101101101101	7021
0000000000000	0
0000000000001	1
0000000000010	2
0000000000011	3
0000000001000	8
0000000001001	9
0000000100000	32
0000000100001	33
0000000100010	34
0000000100011	35
0000000101000	40
0000000101001	41
0000001000000	64
0000001000001	65
0000001000010	66
0000001000011	67
0000001001000	72
0000001001001	73
0000001100000	96
0000001100001	97
0000001100010	98
0000001100011	99
0000001101000	104
0000001101001	105
0001000000000	512
0001000000001	513
0001000000010	514
0001000000011	515
0001000001000	520
0001000001001	521
0001000100000	544
0001000100001	545
0001000100010	546
0001000100011	547
0001000101000	552
0001000101001	553
0001001000000	576
0001001000001	577
0001001000010	578
0001001000011	579
0001001001000	584
0001001001001	585
0001001100000	608
0001001100001	609
0001001100010	610
0001001100011	611
0001001101000	616
0001001101001	617
0001100000000	768
0001100000001	769
0001100000010	770
0001100000011	771
0001100001000	776
0001100001001	777
0001100100000	800
0001100100001	801
0001100100010	802
0001100100011	803
0001100101000	808
0001100101001	809
0001101000000	832
0001101000001	833
0001101000010	834
0001101000011	835
0001101001000	840
0001101001001	841
0001101100000	864
0001101100001	865
0001101100010	866
0001101100011	867
0001101101000	872
0001101101001	873
0100000000000	2048
0100000000001	2049
0100000000010	2050
0100000000011	2051
0100000001000	2056
0100000001001	2057
0100000100000	2080
0100000100001	2081
0100000100010	2082
0100000100011	2083
0100000101000	2088
0100000101001	2089
0100001000000	2112
0100001000001	2113
0100001000010	2114
0100001000011	2115
0100001001000	2120
0100001001001	2121
0100001100000	2144
0100001100001	2145
0100001100010	2146
0100001100011	2147
0100001101000	2152
0100001101001	2153
0101000000000	2560
0101000000001	2561
0101000000010	2562
0101000000011	2563
0101000001000	2568
0101000001001	2569
0101000100000	2592
0101000100001	2593
0101000100010	2594
0101000100011	2595
0101000101000	2600
0101000101001	2601
0101001000000	2624
0101001000001	2625
0101001000010	2626
0101001000011	2627
0101001001000	2632
0101001001001	2633
0101001100000	2656
0101001100001	2657
0101001100010	2658
0101001100011	2659
0101001101000	2664
0101001101001	2665
0101100000000	2816
0101100000001	2817
0101100000010	2818
0101100000011	2819
0101100001000	2824
0101100001001	2825
0101100100000	2848
0101100100001	2849
0101100100010	2850
0101100100011	2851
0101100101000	2856
0101100101001	2857
0101101000000	2880
0101101000001	2881
0101101000010	2882
0101101000011	2883
0101101001000	2888
0101101001001	2889
0101101100000	2912
0101101100001	2913
0101101100010	2914
0101101100011	2915
0101101101000	2920
0101101101001	2921
1000000000000	4096
1000000000001	4097
1000000000010	4098
1000000000011	4099
1000000001000	4104
1000000001001	4105
1000000100000	4128
1000000100001	4129
1000000100010	4130
1000000100011	4131
1000000101000	4136
1000000101001	4137
1000001000000	4160
1000001000001	4161
1000001000010	4162
1000001000011	4163
1000001001000	4168
1000001001001	4169
1000001100000	4192
1000001100001	4193
1000001100010	4194
1000001100011	4195
1000001101000	4200
1000001101001	4201
1001000000000	4608
1001000000001	4609
1001000000010	4610
1001000000011	4611
1001000001000	4616
1001000001001	4617
1001000100000	4640
1001000100001	4641
1001000100010	4642
1001000100011	4643
1001000101000	4648
1001000101001	4649
1001001000000	4672
1001001000001	4673
1001001000010	4674
1001001000011	4675
1001001001000	4680
1001001001001	4681
1001001100000	4704
1001001100001	4705
1001001100010	4706
1001001100011	4707
1001001101000	4712
1001001101001	4713
1001100000000	4864
1001100000001	4865
1001100000010	4866
1001100000011	4867
1001100001000	4872
1001100001001	4873
1001100100000	4896
1001100100001	4897
1001100100010	4898
1001100100011	4899
1001100101000	4904
1001100101001	4905
1001101000000	4928
1001101000001	4929
1001101000010	4930
1001101000011	4931
1001101001000	4936
1001101001001	4937
1001101100000	4960
1001101100001	4961
1001101100010	4962
1001101100011	4963
1001101101000	4968
1001101101001	4969
1100000000000	6144
1100000000001	6145
1100000000010	6146
1100000000011	6147
1100000001000	6152
1100000001001	6153
1100000100000	6176
1100000100001	6177
1100000100010	6178
1100000100011	6179
1100000101000	6184
1100000101001	6185
1100001000000	6208
1100001000001	6209
1100001000010	6210
1100001000011	6211
1100001001000	6216
1100001001001	6217
1100001100000	6240
1100001100001	6241
1100001100010	6242
1100001100011	6243
1100001101000	6248
1100001101001	6249
1101000000000	6656
1101000000001	6657
1101000000010	6658
1101000000011	6659
1101000001000	6664
1101000001001	6665
1101000100000	6688
1101000100001	6689
1101000100010	6690
1101000100011	6691
1101000101000	6696
1101000101001	6697
1101001000000	6720
1101001000001	6721
1101001000010	6722
1101001000011	6723
1101001001000	6728
1101001001001	6729
1101001100000	6752
1101001100001	6753
1101001100010	6754
1101001100011	6755
1101001101000	6760
1101001101001	6761
1101100000000	6912
1101100000001	6913
1101100000010	6914
1101100000011	6915
1101100001000	6920
1101100001001	6921
1101100100000	6944
1101100100001	6945
1101100100010	6946
1101100100011	6947
1101100101000	6952
1101100101001	6953
1101101000000	6976
1101101000001	6977
1101101000010	6978
1101101000011	6979
1101101001000	6984
1101101001001	6985
1101101100000	7008
1101101100001	7009
1101101100010	7010
1101101100011	7011
1101101101000	7016
1101101101001	7017
0010000000000	1024
0010000000001	1025
0010000000010	1026
0010000000011	1027
0010000001000	1032
0010000001001	1033
0010000100000	1056
0010000100001	1057
0010000100010	1058
0010000100011	1059
0010000101000	1064
0010000101001	1065
0010001000000	1088
0010001000001	1089
0010001000010	1090
0010001000011	1091
0010001001000	1096
0010001001001	1097
0010001100000	1120
0010001100001	1121
0010001100010	1122
0010001100011	1123
0010001101000	1128
0010001101001	1129
0011000000000	1536
0011000000001	1537
0011000000010	1538
0011000000011	1539
0011000001000	1544
0011000001001	1545
0011000100000	1568
0011000100001	1569
0011000100010	1570
0011000100011	1571
0011000101000	1576
0011000101001	1577
0011001000000	1600
0011001000001	1601
0011001000010	1602
0011001000011	1603
0011001001000	1608
0011001001001	1609
0011001100000	1632
0011001100001	1633
0011001100010	1634
0011001100011	1635
0011001101000	1640
0011001101001	1641
0011100000000	1792
0011100000001	1793
0011100000010	1794
0011100000011	1795
0011100001000	1800
0011100001001	1801
0011100100000	1824
0011100100001	1825
0011100100010	1826
0011100100011	1827
0011100101000	1832
0011100101001	1833
0011101000000	1856
0011101000001	1857
0011101000010	1858
0011101000011	1859
0011101001000	1864
0011101001001	1865
0011101100000	1888
0011101100001	1889
0011101100010	1890
0011101100011	1891
0011101101000	1896
0011101101001	1897
0110000000000	3072
0110000000001	3073
0110000000010	3074
0110000000011	3075
0110000001000	3080
0110000001001	3081
0110000100000	3104
0110000100001	3105
0110000100010	3106
0110000100011	3107
0110000101000	3112
0110000101001	3113
0110001000000	3136
0110001000001	3137
0110001000010	3138
0110001000011	3139
0110001001000	3144
0110001001001	3145
0110001100000	3168
0110001100001	3169
0110001100010	3170
0110001100011	3171
0110001101000	3176
0110001101001	3177
0111000000000	3584
0111000000001	3585
0111000000010	3586
0111000000011	3587
0111000001000	3592
0111000001001	3593
0111000100000	3616
0111000100001	3617
0111000100010	3618
0111000100011	3619
0111000101000	3624
0111000101001	3625
0111001000000	3648
0111001000001	3649
0111001000010	3650
0111001000011	3651
0111001001000	3656
0111001001001	3657
0111001100000	3680
0111001100001	3681
0111001100010	3682
0111001100011	3683
0111001101000	3688
0111001101001	3689
0111100000000	3840
0111100000001	3841
0111100000010	3842
0111100000011	3843
0111100001000	3848
0111100001001	3849
0111100100000	3872
0111100100001	3873
0111100100010	3874
0111100100011	3875
0111100101000	3880
0111100101001	3881
0111101000000	3904
0111101000001	3905
0111101000010	3906
0111101000011	3907
0111101001000	3912
0111101001001	3913
0111101100000	3936
0111101100001	3937
0111101100010	3938
0111101100011	3939
0111101101000	3944
0111101101001	3945
1010000000000	5120
1010000000001	5121
1010000000010	5122
1010000000011	5123
1010000001000	5128
1010000001001	5129
1010000100000	5152
1010000100001	5153
1010000100010	5154
1010000100011	5155
1010000101000	5160
1010000101001	5161
1010001000000	5184
1010001000001	5185
1010001000010	5186
1010001000011	5187
1010001001000	5192
1010001001001	5193
1010001100000	5216
1010001100001	5217
1010001100010	5218
1010001100011	5219
1010001101000	5224
1010001101001	5225
1011000000000	5632
1011000000001	5633
1011000000010	5634
1011000000011	5635
1011000001000	5640
1011000001001	5641
1011000100000	5664
1011000100001	5665
1011000100010	5666
1011000100011	5667
1011000101000	5672
1011000101001	5673
1011001000000	5696
1011001000001	5697
1011001000010	5698
1011001000011	5699
1011001001000	5704
1011001001001	5705
1011001100000	5728
1011001100001	5729
1011001100010	5730
1011001100011	5731
1011001101000	5736
1011001101001	5737
1011100000000	5888
1011100000001	5889
1011100000010	5890
1011100000011	5891
1011100001000	5896
1011100001001	5897
1011100100000	5920
1011100100001	5921
1011100100010	5922
1011100100011	5923
1011100101000	5928
1011100101001	5929
1011101000000	5952
1011101000001	5953
1011101000010	5954
1011101000011	5955
1011101001000	5960
1011101001001	5961
1011101100000	5984
1011101100001	5985
1011101100010	5986
1011101100011	5987
1011101101000	5992
1011101101001	5993
1110000000000	7168
1110000000001	7169
1110000000010	7170
1110000000011	7171
1110000001000	7176
1110000001001	7177
1110000100000	7200
1110000100001	7201
1110000100010	7202
1110000100011	7203
1110000101000	7208
1110000101001	7209
1110001000000	7232
1110001000001	7233
1110001000010	7234
1110001000011	7235
1110001001000	7240
1110001001001	7241
1110001100000	7264
1110001100001	7265
1110001100010	7266
1110001100011	7267
